STATISTIC,STATISTIC_label,statistic,TLIST(A1),TLIST(A1)_label,year,C02076V03371,C02076V03371_label,age_group,C03788V04538,C03788V04538_label,nuts_3_region,C02199V02655,C02199V02655_label,sex,value
PEA26C01,Persons,Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,-,Both sexes,Both sexes,61354.0
PEA26C01,Persons,Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,1,Male,Male,31418.0
PEA26C01,Persons,Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,2,Female,Female,29936.0
PEA26C01,Persons,Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,-,Both sexes,Both sexes,25017.0
PEA26C01,Persons,Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,1,Male,Male,12874.0
PEA26C01,Persons,Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,2,Female,Female,12143.0
PEA26C01,Persons,Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,-,Both sexes,Both sexes,36912.0
PEA26C01,Persons,Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,1,Male,Male,18914.0
PEA26C01,Persons,Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,2,Female,Female,17998.0
PEA26C01,Persons,Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,-,Both sexes,Both sexes,34296.0
PEA26C01,Persons,Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,1,Male,Male,17428.0
PEA26C01,Persons,Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,2,Female,Female,16868.0
PEA26C01,Persons,Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,-,Both sexes,Both sexes,53593.0
PEA26C01,Persons,Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,1,Male,Male,27317.0
PEA26C01,Persons,Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,2,Female,Female,26276.0
PEA26C01,Persons,Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,-,Both sexes,Both sexes,35242.0
PEA26C01,Persons,Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,1,Male,Male,18152.0
PEA26C01,Persons,Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,2,Female,Female,17090.0
PEA26C01,Persons,Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,IE0,Ireland,Ireland,-,Both sexes,Both sexes,380824.0
PEA26C01,Persons,Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,IE0,Ireland,Ireland,1,Male,Male,195084.0
PEA26C01,Persons,Persons,2024,2024,2024,265,10 - 14 years,10 - 14 years,IE0,Ireland,Ireland,2,Female,Female,185740.0
PEA26C01,Persons,Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,-,Both sexes,Both sexes,30561.0
PEA26C01,Persons,Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,1,Male,Male,16064.0
PEA26C01,Persons,Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,2,Female,Female,14497.0
PEA26C01,Persons,Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,-,Both sexes,Both sexes,88407.0
PEA26C01,Persons,Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,1,Male,Male,45105.0
PEA26C01,Persons,Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,2,Female,Female,43302.0
PEA26C01,Persons,Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,-,Both sexes,Both sexes,58046.0
PEA26C01,Persons,Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,1,Male,Male,29902.0
PEA26C01,Persons,Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,2,Female,Female,28144.0
PEA26C01,Persons,Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,-,Both sexes,Both sexes,24115.0
PEA26C01,Persons,Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,1,Male,Male,12370.0
PEA26C01,Persons,Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,2,Female,Female,11745.0
PEA26C01,Persons,Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,-,Both sexes,Both sexes,36144.0
PEA26C01,Persons,Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,1,Male,Male,18591.0
PEA26C01,Persons,Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,2,Female,Female,17553.0
PEA26C01,Persons,Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,-,Both sexes,Both sexes,34256.0
PEA26C01,Persons,Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,1,Male,Male,18305.0
PEA26C01,Persons,Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,2,Female,Female,15951.0
PEA26C01,Persons,Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,-,Both sexes,Both sexes,51133.0
PEA26C01,Persons,Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,1,Male,Male,25825.0
PEA26C01,Persons,Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,2,Female,Female,25308.0
PEA26C01,Persons,Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,-,Both sexes,Both sexes,32936.0
PEA26C01,Persons,Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,1,Male,Male,17619.0
PEA26C01,Persons,Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,2,Female,Female,15317.0
PEA26C01,Persons,Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,IE0,Ireland,Ireland,-,Both sexes,Both sexes,355598.0
PEA26C01,Persons,Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,IE0,Ireland,Ireland,1,Male,Male,183781.0
PEA26C01,Persons,Persons,2024,2024,2024,300,15 - 19 years,15 - 19 years,IE0,Ireland,Ireland,2,Female,Female,171817.0
PEA26C01,Persons,Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,-,Both sexes,Both sexes,24237.0
PEA26C01,Persons,Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,1,Male,Male,12697.0
PEA26C01,Persons,Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,2,Female,Female,11540.0
PEA26C01,Persons,Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,-,Both sexes,Both sexes,88891.0
PEA26C01,Persons,Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,1,Male,Male,44899.0
PEA26C01,Persons,Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,2,Female,Female,43992.0
PEA26C01,Persons,Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,-,Both sexes,Both sexes,48975.0
PEA26C01,Persons,Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,1,Male,Male,25544.0
PEA26C01,Persons,Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,2,Female,Female,23431.0
PEA26C01,Persons,Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,-,Both sexes,Both sexes,20021.0
PEA26C01,Persons,Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,1,Male,Male,10128.0
PEA26C01,Persons,Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,2,Female,Female,9893.0
PEA26C01,Persons,Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,-,Both sexes,Both sexes,32248.0
PEA26C01,Persons,Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,1,Male,Male,16240.0
PEA26C01,Persons,Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,2,Female,Female,16008.0
PEA26C01,Persons,Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,-,Both sexes,Both sexes,29089.0
PEA26C01,Persons,Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,1,Male,Male,15553.0
PEA26C01,Persons,Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,2,Female,Female,13536.0
PEA26C01,Persons,Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,-,Both sexes,Both sexes,46058.0
PEA26C01,Persons,Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,1,Male,Male,23227.0
PEA26C01,Persons,Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,2,Female,Female,22831.0
PEA26C01,Persons,Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,-,Both sexes,Both sexes,30065.0
PEA26C01,Persons,Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,1,Male,Male,15579.0
PEA26C01,Persons,Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,2,Female,Female,14486.0
PEA26C01,Persons,Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,IE0,Ireland,Ireland,-,Both sexes,Both sexes,319584.0
PEA26C01,Persons,Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,IE0,Ireland,Ireland,1,Male,Male,163867.0
PEA26C01,Persons,Persons,2024,2024,2024,365,20 - 24 years,20 - 24 years,IE0,Ireland,Ireland,2,Female,Female,155717.0
PEA26C01,Persons,Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,-,Both sexes,Both sexes,21701.0
PEA26C01,Persons,Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,1,Male,Male,11122.0
PEA26C01,Persons,Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,2,Female,Female,10579.0
PEA26C01,Persons,Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,-,Both sexes,Both sexes,110960.0
PEA26C01,Persons,Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,1,Male,Male,55175.0
PEA26C01,Persons,Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,2,Female,Female,55785.0
PEA26C01,Persons,Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,-,Both sexes,Both sexes,40362.0
PEA26C01,Persons,Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,1,Male,Male,20676.0
PEA26C01,Persons,Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,2,Female,Female,19686.0
PEA26C01,Persons,Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,-,Both sexes,Both sexes,17881.0
PEA26C01,Persons,Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,1,Male,Male,9060.0
PEA26C01,Persons,Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,2,Female,Female,8821.0
PEA26C01,Persons,Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,-,Both sexes,Both sexes,30319.0
PEA26C01,Persons,Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,1,Male,Male,15025.0
PEA26C01,Persons,Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,2,Female,Female,15294.0
PEA26C01,Persons,Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,-,Both sexes,Both sexes,24298.0
PEA26C01,Persons,Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,1,Male,Male,12365.0
PEA26C01,Persons,Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,2,Female,Female,11933.0
PEA26C01,Persons,Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,-,Both sexes,Both sexes,43653.0
PEA26C01,Persons,Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,1,Male,Male,22080.0
PEA26C01,Persons,Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,2,Female,Female,21573.0
PEA26C01,Persons,Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,-,Both sexes,Both sexes,27006.0
PEA26C01,Persons,Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,1,Male,Male,13593.0
PEA26C01,Persons,Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,2,Female,Female,13413.0
PEA26C01,Persons,Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,IE0,Ireland,Ireland,-,Both sexes,Both sexes,316180.0
PEA26C01,Persons,Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,IE0,Ireland,Ireland,1,Male,Male,159096.0
PEA26C01,Persons,Persons,2024,2024,2024,410,25 - 29 years,25 - 29 years,IE0,Ireland,Ireland,2,Female,Female,157084.0
PEA26C01,Persons,Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,-,Both sexes,Both sexes,23079.0
PEA26C01,Persons,Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,1,Male,Male,11184.0
PEA26C01,Persons,Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,2,Female,Female,11895.0
PEA26C01,Persons,Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,-,Both sexes,Both sexes,123318.0
PEA26C01,Persons,Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,1,Male,Male,60709.0
PEA26C01,Persons,Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,2,Female,Female,62609.0
PEA26C01,Persons,Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,-,Both sexes,Both sexes,42261.0
PEA26C01,Persons,Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,1,Male,Male,20562.0
PEA26C01,Persons,Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,2,Female,Female,21699.0
PEA26C01,Persons,Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,-,Both sexes,Both sexes,18884.0
PEA26C01,Persons,Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,1,Male,Male,9031.0
PEA26C01,Persons,Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,2,Female,Female,9853.0
PEA26C01,Persons,Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,-,Both sexes,Both sexes,30290.0
PEA26C01,Persons,Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,1,Male,Male,14437.0
PEA26C01,Persons,Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,2,Female,Female,15853.0
PEA26C01,Persons,Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,-,Both sexes,Both sexes,25731.0
PEA26C01,Persons,Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,1,Male,Male,12508.0
PEA26C01,Persons,Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,2,Female,Female,13223.0
PEA26C01,Persons,Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,-,Both sexes,Both sexes,45778.0
PEA26C01,Persons,Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,1,Male,Male,22273.0
PEA26C01,Persons,Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,2,Female,Female,23505.0
PEA26C01,Persons,Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,-,Both sexes,Both sexes,28770.0
PEA26C01,Persons,Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,1,Male,Male,13878.0
PEA26C01,Persons,Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,2,Female,Female,14892.0
PEA26C01,Persons,Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,IE0,Ireland,Ireland,-,Both sexes,Both sexes,338111.0
PEA26C01,Persons,Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,IE0,Ireland,Ireland,1,Male,Male,164582.0
PEA26C01,Persons,Persons,2024,2024,2024,440,30 - 34 years,30 - 34 years,IE0,Ireland,Ireland,2,Female,Female,173529.0
PEA26C01,Persons,Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,-,Both sexes,Both sexes,28120.0
PEA26C01,Persons,Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,1,Male,Male,13289.0
PEA26C01,Persons,Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,2,Female,Female,14831.0
PEA26C01,Persons,Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,-,Both sexes,Both sexes,126978.0
PEA26C01,Persons,Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,1,Male,Male,61790.0
PEA26C01,Persons,Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,2,Female,Female,65188.0
PEA26C01,Persons,Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,-,Both sexes,Both sexes,53470.0
PEA26C01,Persons,Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,1,Male,Male,25474.0
PEA26C01,Persons,Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,2,Female,Female,27996.0
PEA26C01,Persons,Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,-,Both sexes,Both sexes,23075.0
PEA26C01,Persons,Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,1,Male,Male,10842.0
PEA26C01,Persons,Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,2,Female,Female,12233.0
PEA26C01,Persons,Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,-,Both sexes,Both sexes,35220.0
PEA26C01,Persons,Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,1,Male,Male,16551.0
PEA26C01,Persons,Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,2,Female,Female,18669.0
PEA26C01,Persons,Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,-,Both sexes,Both sexes,30313.0
PEA26C01,Persons,Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,1,Male,Male,14155.0
PEA26C01,Persons,Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,2,Female,Female,16158.0
PEA26C01,Persons,Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,-,Both sexes,Both sexes,52484.0
PEA26C01,Persons,Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,1,Male,Male,24950.0
