STATISTIC,STATISTIC_label,statistic,TLIST(A1),TLIST(A1)_label,year,C02076V03371,C02076V03371_label,age_group,C02199V02655,C02199V02655_label,sex,C04292V05069,C04292V05069_label,human_development_index_rating,value
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,1,Male,Male,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),5488.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,1,Male,Male,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),15078.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,2,Female,Female,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,29953.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,2,Female,Female,20,High Human Development Index (HDI),High Human Development Index (HDI),6576.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,2,Female,Female,30,Low Human Development Index (HDI),Low Human Development Index (HDI),2614.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,2,Female,Female,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),5420.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,2,Female,Female,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),15343.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,-,Both sexes,Both sexes,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,47877.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,-,Both sexes,Both sexes,20,High Human Development Index (HDI),High Human Development Index (HDI),7999.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,-,Both sexes,Both sexes,30,Low Human Development Index (HDI),Low Human Development Index (HDI),3273.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,-,Both sexes,Both sexes,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),6357.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,-,Both sexes,Both sexes,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),30248.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,1,Male,Male,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,24678.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,1,Male,Male,20,High Human Development Index (HDI),High Human Development Index (HDI),4115.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,1,Male,Male,30,Low Human Development Index (HDI),Low Human Development Index (HDI),1745.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,1,Male,Male,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),3238.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,1,Male,Male,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),15580.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,2,Female,Female,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,23199.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,2,Female,Female,20,High Human Development Index (HDI),High Human Development Index (HDI),3884.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,2,Female,Female,30,Low Human Development Index (HDI),Low Human Development Index (HDI),1528.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,2,Female,Female,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),3119.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,2,Female,Female,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),14668.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,-,Both sexes,Both sexes,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,42383.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,-,Both sexes,Both sexes,20,High Human Development Index (HDI),High Human Development Index (HDI),6222.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,-,Both sexes,Both sexes,30,Low Human Development Index (HDI),Low Human Development Index (HDI),2529.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,-,Both sexes,Both sexes,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),5104.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,-,Both sexes,Both sexes,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),28528.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,1,Male,Male,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,21680.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,1,Male,Male,20,High Human Development Index (HDI),High Human Development Index (HDI),3170.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,1,Male,Male,30,Low Human Development Index (HDI),Low Human Development Index (HDI),1317.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,1,Male,Male,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),2595.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,1,Male,Male,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),14598.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,2,Female,Female,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,20703.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,2,Female,Female,20,High Human Development Index (HDI),High Human Development Index (HDI),3052.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,2,Female,Female,30,Low Human Development Index (HDI),Low Human Development Index (HDI),1212.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,2,Female,Female,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),2509.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,2,Female,Female,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),13930.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,-,Both sexes,Both sexes,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,37387.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,-,Both sexes,Both sexes,20,High Human Development Index (HDI),High Human Development Index (HDI),5376.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,-,Both sexes,Both sexes,30,Low Human Development Index (HDI),Low Human Development Index (HDI),2313.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,-,Both sexes,Both sexes,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),4218.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,-,Both sexes,Both sexes,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),25480.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,1,Male,Male,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,19018.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,1,Male,Male,20,High Human Development Index (HDI),High Human Development Index (HDI),2757.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,1,Male,Male,30,Low Human Development Index (HDI),Low Human Development Index (HDI),1153.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,1,Male,Male,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),2186.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,1,Male,Male,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),12922.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,2,Female,Female,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,18369.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,2,Female,Female,20,High Human Development Index (HDI),High Human Development Index (HDI),2619.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,2,Female,Female,30,Low Human Development Index (HDI),Low Human Development Index (HDI),1160.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,2,Female,Female,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),2032.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,2,Female,Female,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),12558.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,-,Both sexes,Both sexes,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,29526.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,-,Both sexes,Both sexes,20,High Human Development Index (HDI),High Human Development Index (HDI),3917.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,-,Both sexes,Both sexes,30,Low Human Development Index (HDI),Low Human Development Index (HDI),1764.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,-,Both sexes,Both sexes,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),3051.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,-,Both sexes,Both sexes,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),20794.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,1,Male,Male,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,15184.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,1,Male,Male,20,High Human Development Index (HDI),High Human Development Index (HDI),2048.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,1,Male,Male,30,Low Human Development Index (HDI),Low Human Development Index (HDI),875.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,1,Male,Male,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),1581.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,1,Male,Male,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),10680.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,2,Female,Female,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,14342.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,2,Female,Female,20,High Human Development Index (HDI),High Human Development Index (HDI),1869.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,2,Female,Female,30,Low Human Development Index (HDI),Low Human Development Index (HDI),889.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,2,Female,Female,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),1470.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,2,Female,Female,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),10114.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,-,Both sexes,Both sexes,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,23692.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,-,Both sexes,Both sexes,20,High Human Development Index (HDI),High Human Development Index (HDI),2791.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,-,Both sexes,Both sexes,30,Low Human Development Index (HDI),Low Human Development Index (HDI),1281.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,-,Both sexes,Both sexes,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),2268.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,-,Both sexes,Both sexes,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),17352.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,1,Male,Male,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,12104.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,1,Male,Male,20,High Human Development Index (HDI),High Human Development Index (HDI),1425.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,1,Male,Male,30,Low Human Development Index (HDI),Low Human Development Index (HDI),655.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,1,Male,Male,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),1196.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,1,Male,Male,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),8828.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,2,Female,Female,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,11588.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,2,Female,Female,20,High Human Development Index (HDI),High Human Development Index (HDI),1366.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,2,Female,Female,30,Low Human Development Index (HDI),Low Human Development Index (HDI),626.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,2,Female,Female,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),1072.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,2,Female,Female,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),8524.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,-,Both sexes,Both sexes,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,19128.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,-,Both sexes,Both sexes,20,High Human Development Index (HDI),High Human Development Index (HDI),2212.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,-,Both sexes,Both sexes,30,Low Human Development Index (HDI),Low Human Development Index (HDI),909.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,-,Both sexes,Both sexes,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),1701.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,-,Both sexes,Both sexes,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),14306.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,1,Male,Male,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,9684.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,1,Male,Male,20,High Human Development Index (HDI),High Human Development Index (HDI),1129.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,1,Male,Male,30,Low Human Development Index (HDI),Low Human Development Index (HDI),452.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,1,Male,Male,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),834.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,1,Male,Male,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),7269.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,2,Female,Female,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,9444.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,2,Female,Female,20,High Human Development Index (HDI),High Human Development Index (HDI),1083.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,2,Female,Female,30,Low Human Development Index (HDI),Low Human Development Index (HDI),457.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,2,Female,Female,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),867.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,2,Female,Female,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),7037.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,-,Both sexes,Both sexes,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,12147.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,-,Both sexes,Both sexes,20,High Human Development Index (HDI),High Human Development Index (HDI),1312.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,-,Both sexes,Both sexes,30,Low Human Development Index (HDI),Low Human Development Index (HDI),580.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,-,Both sexes,Both sexes,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),1078.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,-,Both sexes,Both sexes,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),9177.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,1,Male,Male,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,5876.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,1,Male,Male,20,High Human Development Index (HDI),High Human Development Index (HDI),658.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,1,Male,Male,30,Low Human Development Index (HDI),Low Human Development Index (HDI),259.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,1,Male,Male,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),545.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,1,Male,Male,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),4414.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,2,Female,Female,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,6271.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,2,Female,Female,20,High Human Development Index (HDI),High Human Development Index (HDI),654.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,2,Female,Female,30,Low Human Development Index (HDI),Low Human Development Index (HDI),321.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,2,Female,Female,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),533.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,2,Female,Female,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),4763.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,630,85 years and over,85 years and over,-,Both sexes,Both sexes,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,11225.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,630,85 years and over,85 years and over,-,Both sexes,Both sexes,20,High Human Development Index (HDI),High Human Development Index (HDI),1343.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,630,85 years and over,85 years and over,-,Both sexes,Both sexes,30,Low Human Development Index (HDI),Low Human Development Index (HDI),538.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,630,85 years and over,85 years and over,-,Both sexes,Both sexes,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),1053.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,630,85 years and over,85 years and over,-,Both sexes,Both sexes,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),8291.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,630,85 years and over,85 years and over,1,Male,Male,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,4792.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,630,85 years and over,85 years and over,1,Male,Male,20,High Human Development Index (HDI),High Human Development Index (HDI),578.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,630,85 years and over,85 years and over,1,Male,Male,30,Low Human Development Index (HDI),Low Human Development Index (HDI),198.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,630,85 years and over,85 years and over,1,Male,Male,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),480.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,630,85 years and over,85 years and over,1,Male,Male,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),3536.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,630,85 years and over,85 years and over,2,Female,Female,10,Human Development Index (HDI) - All ratings,Human Development Index (HDI) - All ratings,6433.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,630,85 years and over,85 years and over,2,Female,Female,20,High Human Development Index (HDI),High Human Development Index (HDI),765.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,630,85 years and over,85 years and over,2,Female,Female,30,Low Human Development Index (HDI),Low Human Development Index (HDI),340.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,630,85 years and over,85 years and over,2,Female,Female,40,Medium Human Development Index (HDI),Medium Human Development Index (HDI),573.0
PEA27C01,Number of Persons,Number of Persons,2024,2024,2024,630,85 years and over,85 years and over,2,Female,Female,50,Very High Human Development Index (HDI),Very High Human Development Index (HDI),4755.0
